event_id,event_name,dcat_id,dcat,status_as_of,athlete_id,athlete_name,athlete_country,comp_rank,round,score,round_rank,comp_id,birthday,gender,first_season,height,arm_span
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,12537,Cullen Kylie,USA,17.0,Semi-Final,0T3z 0 10,17.0,11857,2004-12-12,female,2021,165.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3465,Rekabi Elnaz,IRI,18.0,Qualification,4T5z 13 11,9.0,11857,1989-07-20,female,2007,161.0,158.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3465,Rekabi Elnaz,IRI,18.0,Semi-Final,0T2z 0 5,18.0,11857,1989-07-20,female,2007,161.0,158.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1243,Färber Johanna,AUT,19.0,Qualification,3T5z 3 6,15.0,11857,1998-03-01,female,2012,171.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1243,Färber Johanna,AUT,19.0,Semi-Final,0T2z 0 8,19.0,11857,1998-03-01,female,2012,171.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1240,Sterrer Franziska,AUT,20.0,Qualification,3T3z 8 6,17.0,11857,1998-11-18,female,2012,169.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1240,Sterrer Franziska,AUT,20.0,Semi-Final,0T2z 0 13,20.0,11857,1998-11-18,female,2012,169.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3354,Hönig Afra,GER,21.0,Qualification,2T4z 4 8,21.0,11857,1995-12-02,female,2009,165.0,165.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,694,Toothill Holly,GBR,21.0,Qualification,3T5z 9 12,21.0,11857,2001-11-15,female,2016,165.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3113,Meul Hannah,GER,23.0,Qualification,3T4z 5 5,23.0,11857,2001-04-03,female,2015,167.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4320,Wienand Roxana,GER,23.0,Qualification,2T4z 9 22,23.0,11857,2000-06-30,female,2017,162.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1629,Fischer Madison,CAN,25.0,Qualification,2T3z 3 7,25.0,11857,2001-07-27,female,2016,168.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,55,Kipriianova Ekaterina,CFR,25.0,Qualification,3T4z 5 6,25.0,11857,1989-08-22,female,2003,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1400,Adamovska Eliska,CZE,27.0,Qualification,2T3z 6 11,27.0,11857,2001-05-07,female,2015,162.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,11783,NAKAGAWA Ryu,JPN,27.0,Qualification,2T5z 4 10,27.0,11857,2004-03-02,female,2019,171.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1870,Kopf Sienna,USA,29.0,Qualification,2T3z 8 16,29.0,11857,2002-05-25,female,2016,174.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1161,Krampl Mia,SLO,29.0,Qualification,2T5z 5 8,29.0,11857,2000-07-21,female,2015,163.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4328,Bestvater Alma,GER,31.0,Qualification,2T4z 2 7,31.0,11857,1996-03-27,female,2012,161.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,550,Piazzalunga Mailys,FRA,31.0,Qualification,2T3z 10 14,31.0,11857,2001-07-17,female,2016,157.0,156.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3525,Ramezani Rahil,IRI,33.0,Qualification,2T4z 4 11,33.0,11857,2001-08-30,female,2016,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,653,Wood Jennifer,GBR,33.0,Qualification,2T2z 13 13,33.0,11857,1994-12-24,female,2012,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1130,Debevec Katja,SLO,35.0,Qualification,1T4z 3 13,35.0,11857,1995-06-14,female,2009,173.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1226,Pilz Jessica,AUT,35.0,Qualification,2T4z 5 7,35.0,11857,1996-11-22,female,2010,165.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1486,Kazbekova Ievgeniia,UKR,37.0,Qualification,2T4z 6 7,37.0,11857,1996-10-15,female,2010,164.0,168.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,2080,Seo Chaehyun,KOR,37.0,Qualification,1T4z 4 22,37.0,11857,2003-11-01,female,2017,163.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,2139,Lee Hung Ying,TPE,39.0,Qualification,2T4z 7 6,39.0,11857,1985-08-14,female,2006,170.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,642,Thompson-Smith Molly,GBR,39.0,Qualification,1T3z 2 8,39.0,11857,1997-11-07,female,2011,157.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,11462,Bertone Oriane,FRA,41.0,Qualification,1T5z 1 6,41.0,11857,2005-03-10,female,2019,164.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4036,Pupko Emilie,ISR,41.0,Qualification,1T3z 6 19,41.0,11857,2003-10-10,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3357,Ulzhabayeva Tamara,KAZ,43.0,Qualification,1T2z 2 11,43.0,11857,1987-08-04,female,2001,167.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1488,Zakharova Margaryta,UKR,43.0,Qualification,1T5z 1 17,43.0,11857,1995-05-31,female,2010,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3161,Aguado Valentina,ARG,45.0,Qualification,1T5z 5 20,45.0,11857,2001-04-28,female,2015,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,11784,KOIKE Hana,JPN,45.0,Qualification,1T2z 6 10,45.0,11857,2005-07-05,female,2019,167.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,643,Hayes Tara,GBR,47.0,Qualification,1T4z 4 10,47.0,11857,1997-06-05,female,2011,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3042,Piccini Vana,CRO,47.0,Qualification,1T1z 1 1,47.0,11857,2002-05-13,female,2016,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3524,Darabian Mahya,IRI,49.0,Qualification,1T3z 1 10,49.0,11857,2002-06-09,female,2016,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3086,Kindlihagen Ingrid,NOR,49.0,Qualification,1T1z 8 2,49.0,11857,2002-06-28,female,2016,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,175,KULAGINA Polina,CFR,51.0,Qualification,0T4z 0 26,51.0,11857,2002-02-24,female,2016,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,87,Kuzmenko Irina,CFR,51.0,Qualification,1T1z 10 10,51.0,11857,1995-07-08,female,2009,171.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3068,Haave Sunniva Eik,NOR,53.0,Qualification,0T3z 0 6,53.0,11857,1997-05-20,female,2013,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4373,Teriochina Anastasija,LTU,53.0,Qualification,1T1z 11 8,53.0,11857,1987-03-06,female,2015,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3911,Contreras Alejandra,CHI,55.0,Qualification,1T1z 12 12,55.0,11857,2000-12-24,female,2014,160.0,169.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4018,Dreamer Maya,ISR,55.0,Qualification,0T3z 0 14,55.0,11857,2001-12-16,female,2017,165.0,167.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1961,Wulff Thea,USA,55.0,Qualification,0T3z 0 14,55.0,11857,2002-12-18,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,11517,Crowley Grace,AUS,58.0,Qualification,0T2z 0 7,58.0,11857,2003-06-13,female,2019,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1453,Janosova Marketa,CZE,59.0,Qualification,0T2z 0 4,59.0,11857,2004-05-03,female,2018,159.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3139,Shiraiwa Thais Makino,BRA,59.0,Qualification,0T2z 0 14,59.0,11857,1988-05-16,female,2011,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,11998,GARCIA MOLINA Zoe,ARG,61.0,Qualification,0T1z 0 2,61.0,11857,2004-03-04,female,2019,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4002,Shiran Noa,ISR,61.0,Qualification,0T2z 0 10,61.0,11857,2001-11-30,female,2015,174.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1526,Potapova Nika,UKR,63.0,Qualification,0T1z 0 3,63.0,11857,2003-02-21,female,2017,154.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,841,Torres Illamola Aida,ESP,63.0,Qualification,0T1z 0 2,63.0,11857,2002-11-26,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,2141,Lin Hsiu-Ju,TPE,65.0,Qualification,0T1z 0 4,65.0,11857,1993-10-06,female,2010,164.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,11420,Mellado Quinteros Ignacia,CHI,65.0,Qualification,0T1z 0 4,65.0,11857,2002-10-04,female,2018,160.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3986,Taub Yael,ISR,65.0,Qualification,0T1z 0 5,65.0,11857,1996-12-21,female,2011,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3925,Tunyavanich Puntarika,THA,68.0,Qualification,0T1z 0 6,68.0,11857,1990-03-22,female,2005,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3060,Hafsaas Tina Johnsen,NOR,69.0,Qualification,0T1z 0 10,69.0,11857,1994-06-13,female,2008,164.0,166.0
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4369,Seibokaite Agniete,LTU,69.0,Qualification,0T1z 0 6,69.0,11857,1995-04-30,female,2013,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1543,Cherniavska Yevheniia,UKR,71.0,Qualification,0T1z 0 15,71.0,11857,1986-06-13,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1651,Galloway Riley,CAN,71.0,Qualification,0T1z 0 7,71.0,11857,2003-09-24,female,2017,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3152,Antunes Patrícia,BRA,73.0,Qualification,0T0z 0 0,73.0,11857,1985-12-03,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4090,BALIK GÜLAY,TUR,73.0,Qualification,0T0z 0 0,73.0,11857,2000-08-18,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,1517,Kolkotina Tetiana,UKR,73.0,Qualification,0T0z 0 0,73.0,11857,1992-08-23,female,2015,165.0,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3364,Marlenova Assel,KAZ,73.0,Qualification,0T1z 0 12,73.0,11857,1997-01-15,female,2011,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3454,Vernikouskaya Maryia,BLR,73.0,Qualification,0T0z 0 0,73.0,11857,2000-10-20,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3374,Agambayeva Margarita,KAZ,78.0,Qualification,0T0z 0 0,78.0,11857,1999-10-24,female,2013,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,3912,Contreras Carmen,CHI,78.0,Qualification,0T0z 0 0,78.0,11857,2004-07-02,female,2018,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,13105,Flores Camila,BRA,78.0,Qualification,0T0z 0 0,78.0,11857,1992-05-11,female,2021,,
1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",7,BOULDER Women,2021-09-18 16:43:49 UTC,4087,YALCIN DURU GÜNEŞ,TUR,78.0,Qualification,0T0z 0 0,78.0,11857,2004-06-18,female,2018,,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2276,Narasaki Tomoa,JPN,1.0,Qualification,4T5z 6 8,1.0,12333,1996-06-22,male,2011,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2276,Narasaki Tomoa,JPN,1.0,Semi-final,4T4z 14 11,2.0,12333,1996-06-22,male,2011,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2276,Narasaki Tomoa,JPN,1.0,Final,2T3z 3 6,1.0,12333,1996-06-22,male,2011,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2309,Ogata Yoshiyuki,JPN,2.0,Qualification,4T5z 10 13,3.0,12333,1998-02-04,male,2014,172.0,181.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2309,Ogata Yoshiyuki,JPN,2.0,Semi-final,2T4z 5 6,5.0,12333,1998-02-04,male,2014,172.0,181.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2309,Ogata Yoshiyuki,JPN,2.0,Final,2T3z 5 19,2.0,12333,1998-02-04,male,2014,172.0,181.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,11675,Schalck Mejdi,FRA,3.0,Qualification,4T5z 10 10,11.0,12333,2004-05-07,male,2019,172.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,11675,Schalck Mejdi,FRA,3.0,Semi-final,3T4z 8 5,3.0,12333,2004-05-07,male,2019,172.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,11675,Schalck Mejdi,FRA,3.0,Final,2T3z 7 9,3.0,12333,2004-05-07,male,2019,172.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,547,Jenft Paul,FRA,4.0,Qualification,4T5z 8 17,9.0,12333,2003-06-16,male,2017,188.0,194.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,547,Jenft Paul,FRA,4.0,Semi-final,2T4z 5 7,6.0,12333,2003-06-16,male,2017,188.0,194.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,547,Jenft Paul,FRA,4.0,Final,2T3z 15 18,4.0,12333,2003-06-16,male,2017,188.0,194.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1929,Duffy Colin,USA,5.0,Qualification,5T5z 14 12,3.0,12333,2003-12-10,male,2017,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1929,Duffy Colin,USA,5.0,Semi-final,3T4z 10 12,4.0,12333,2003-12-10,male,2017,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1929,Duffy Colin,USA,5.0,Final,1T4z 19 27,5.0,12333,2003-12-10,male,2017,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2272,FUJII Kokoro,JPN,6.0,Qualification,4T4z 16 7,17.0,12333,1992-11-30,male,2010,176.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2272,FUJII Kokoro,JPN,6.0,Semi-final,4T4z 12 8,1.0,12333,1992-11-30,male,2010,176.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2272,FUJII Kokoro,JPN,6.0,Final,1T3z 4 27,6.0,12333,1992-11-30,male,2010,176.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2348,Inoue Yuji,JPN,7.0,Qualification,3T5z 16 12,11.0,12333,1995-10-24,male,2016,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2348,Inoue Yuji,JPN,7.0,Semi-final,2T4z 8 9,7.0,12333,1995-10-24,male,2016,170.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,688,Milne Maximillian,GBR,8.0,Qualification,4T5z 7 9,7.0,12333,2000-12-10,male,2015,166.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,688,Milne Maximillian,GBR,8.0,Semi-final,2T4z 9 20,8.0,12333,2000-12-10,male,2015,166.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2334,Dohi Keita,JPN,9.0,Qualification,3T4z 7 5,13.0,12333,2000-10-17,male,2015,,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2334,Dohi Keita,JPN,9.0,Semi-final,2T3z 4 3,9.0,12333,2000-10-17,male,2015,,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,490,Cornu Manuel,FRA,10.0,Qualification,4T5z 15 13,13.0,12333,1993-11-26,male,2012,177.0,168.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,490,Cornu Manuel,FRA,10.0,Semi-final,2T3z 7 10,10.0,12333,1993-11-26,male,2012,177.0,168.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1256,Uznik Nicolai,AUT,11.0,Qualification,3T4z 8 17,15.0,12333,2000-08-11,male,2014,173.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1256,Uznik Nicolai,AUT,11.0,Semi-final,1T4z 2 14,11.0,12333,2000-08-11,male,2014,173.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,523,Mawem Mickael,FRA,12.0,Qualification,4T4z 18 11,5.0,12333,1990-08-03,male,2014,179.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,523,Mawem Mickael,FRA,12.0,Semi-final,1T4z 2 16,12.0,12333,1990-08-03,male,2014,179.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1131,Vezonik Gregor,SLO,13.0,Qualification,4T4z 19 9,7.0,12333,1995-07-06,male,2009,176.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1131,Vezonik Gregor,SLO,13.0,Semi-final,1T4z 3 12,13.0,12333,1995-07-06,male,2009,176.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2291,Takata Tomoaki,JPN,14.0,Qualification,3T4z 9 11,19.0,12333,1995-02-20,male,2012,175.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2291,Takata Tomoaki,JPN,14.0,Semi-final,1T4z 5 11,14.0,12333,1995-02-20,male,2012,175.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1758,Hanna Benjamin,USA,15.0,Qualification,3T5z 6 20,9.0,12333,1998-10-25,male,2012,,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1758,Hanna Benjamin,USA,15.0,Semi-final,1T4z 6 13,15.0,12333,1998-10-25,male,2012,,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2574,Megos Alexander,GER,16.0,Qualification,5T5z 17 11,5.0,12333,1993-08-12,male,2008,175.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2574,Megos Alexander,GER,16.0,Semi-final,1T4z 7 10,16.0,12333,1993-08-12,male,2008,175.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1138,Peharc Anze,SLO,17.0,Qualification,3T4z 9 10,17.0,12333,1997-07-29,male,2011,177.0,180.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1138,Peharc Anze,SLO,17.0,Semi-final,1T3z 2 7,17.0,12333,1997-07-29,male,2011,177.0,180.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1124,Kruder Jernej,SLO,18.0,Qualification,3T5z 7 13,19.0,12333,1990-12-05,male,2004,179.0,184.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1124,Kruder Jernej,SLO,18.0,Semi-final,0T4z 0 17,18.0,12333,1990-12-05,male,2004,179.0,184.0
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,3460,Baratzadeh Gholamali,IRI,19.0,Qualification,4T5z 15 16,15.0,12333,1985-09-21,male,2005,,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,3460,Baratzadeh Gholamali,IRI,19.0,Semi-final,0T3z 0 7,19.0,12333,1985-09-21,male,2005,,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1149,Lovenjak Sudar Zan,SLO,20.0,Qualification,5T5z 11 7,1.0,12333,1998-01-14,male,2013,179.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1149,Lovenjak Sudar Zan,SLO,20.0,Semi-final,0T3z 0 8,20.0,12333,1998-01-14,male,2013,179.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,1778,Coleman Nathaniel,USA,21.0,Qualification,3T5z 9 17,21.0,12333,1997-01-01,male,2014,182.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,320,Collin Nicolas,BEL,21.0,Qualification,3T4z 9 26,21.0,12333,1998-03-24,male,2012,179.0,
1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,3,BOULDER Men,2022-04-10 16:05:24 UTC,2052,Chon Jongwon,KOR,23.0,Qualification,3T4z 4 7,23.0,12333,1996-02-07,male,2012,177.0,183.0
